Daylight temperature [K],Night temperature [K],Heater power [W],Radiator Surface Area [m²],Emmissivity [-],Absorptivity [-]
298.07,270.48,30,2.4,0.185,0.08
298.07,270.48,35,2.4,0.185,0.08
296.82,270.48,0,2.6,0.185,0.08
296.82,270.48,5,2.6,0.185,0.08
296.82,270.48,10,2.6,0.185,0.08
296.82,270.48,15,2.6,0.185,0.08
296.82,270.48,20,2.6,0.185,0.08
296.82,270.48,25,2.6,0.185,0.08
296.82,270.48,30,2.6,0.185,0.08
296.82,270.48,35,2.6,0.185,0.08
295.66,270.48,0,2.8,0.185,0.08
295.66,270.48,5,2.8,0.185,0.08
295.66,270.48,10,2.8,0.185,0.08
295.66,270.48,15,2.8,0.185,0.08
295.66,270.48,20,2.8,0.185,0.08
295.66,270.48,25,2.8,0.185,0.08
295.66,270.48,30,2.8,0.185,0.08
295.66,270.48,35,2.8,0.185,0.08
294.57,270.48,0,3.0,0.185,0.08
294.57,270.48,5,3.0,0.185,0.08
294.57,270.48,10,3.0,0.185,0.08
294.57,270.48,15,3.0,0.185,0.08
294.57,270.48,20,3.0,0.185,0.08
294.57,270.48,25,3.0,0.185,0.08
294.57,270.48,30,3.0,0.185,0.08
294.57,270.48,35,3.0,0.185,0.08
293.56,270.48,0,3.2,0.185,0.08
293.56,270.48,5,3.2,0.185,0.08
293.56,270.48,10,3.2,0.185,0.08
293.56,270.48,15,3.2,0.185,0.08
293.56,270.48,20,3.2,0.185,0.08
293.56,270.48,25,3.2,0.185,0.08
293.56,270.48,30,3.2,0.185,0.08
293.56,270.48,35,3.2,0.185,0.08
292.6,270.48,0,3.4,0.185,0.08
292.6,270.48,5,3.4,0.185,0.08
292.6,270.48,10,3.4,0.185,0.08
292.6,270.48,15,3.4,0.185,0.08
292.6,270.48,20,3.4,0.185,0.08
292.6,270.48,25,3.4,0.185,0.08
292.6,270.48,30,3.4,0.185,0.08
292.6,270.48,35,3.4,0.185,0.08
291.7,270.48,0,3.6,0.185,0.08
291.7,270.48,5,3.6,0.185,0.08
291.7,270.48,10,3.6,0.185,0.08
291.7,270.48,15,3.6,0.185,0.08
291.7,270.48,20,3.6,0.185,0.08
291.7,270.48,25,3.6,0.185,0.08
291.7,270.48,30,3.6,0.185,0.08
291.7,270.48,35,3.6,0.185,0.08
290.85,270.48,0,3.8,0.185,0.08
290.85,270.48,5,3.8,0.185,0.08
290.85,270.48,10,3.8,0.185,0.08
290.85,270.48,15,3.8,0.185,0.08
290.85,270.48,20,3.8,0.185,0.08
290.85,270.48,25,3.8,0.185,0.08
290.85,270.48,30,3.8,0.185,0.08
290.85,270.48,35,3.8,0.185,0.08
290.05,270.48,0,4.0,0.185,0.08
290.05,270.48,5,4.0,0.185,0.08
290.05,270.48,10,4.0,0.185,0.08
290.05,270.48,15,4.0,0.185,0.08
290.05,270.48,20,4.0,0.185,0.08
290.05,270.48,25,4.0,0.185,0.08
290.05,270.48,30,4.0,0.185,0.08
290.05,270.48,35,4.0,0.185,0.08
289.3,270.48,0,4.2,0.185,0.08
289.3,270.48,5,4.2,0.185,0.08
289.3,270.48,10,4.2,0.185,0.08
289.3,270.48,15,4.2,0.185,0.08
289.3,270.48,20,4.2,0.185,0.08
289.3,270.48,25,4.2,0.185,0.08
289.3,270.48,30,4.2,0.185,0.08
289.3,270.48,35,4.2,0.185,0.08
288.58,270.48,0,4.4,0.185,0.08
288.58,270.48,5,4.4,0.185,0.08
288.58,270.48,10,4.4,0.185,0.08
288.58,270.48,15,4.4,0.185,0.08
288.58,270.48,20,4.4,0.185,0.08
288.58,270.48,25,4.4,0.185,0.08
288.58,270.48,30,4.4,0.185,0.08
288.58,270.48,35,4.4,0.185,0.08
287.9,270.48,0,4.6,0.185,0.08
287.9,270.48,5,4.6,0.185,0.08
287.9,270.48,10,4.6,0.185,0.08
287.9,270.48,15,4.6,0.185,0.08
287.9,270.48,20,4.6,0.185,0.08
287.9,270.48,25,4.6,0.185,0.08
287.9,270.48,30,4.6,0.185,0.08
287.9,270.48,35,4.6,0.185,0.08
287.26,270.48,0,4.8,0.185,0.08
287.26,270.48,5,4.8,0.185,0.08
287.26,270.48,10,4.8,0.185,0.08
287.26,270.48,15,4.8,0.185,0.08
287.26,270.48,20,4.8,0.185,0.08
287.26,270.48,25,4.8,0.185,0.08
287.26,270.48,30,4.8,0.185,0.08
287.26,270.48,35,4.8,0.185,0.08
286.64,270.48,0,5.0,0.185,0.08
286.64,270.48,5,5.0,0.185,0.08
286.64,270.48,10,5.0,0.185,0.08
286.64,270.48,15,5.0,0.185,0.08
286.64,270.48,20,5.0,0.185,0.08
286.64,270.48,25,5.0,0.185,0.08
286.64,270.48,30,5.0,0.185,0.08
286.64,270.48,35,5.0,0.185,0.08
286.06,270.48,0,5.2,0.185,0.08
286.06,270.48,5,5.2,0.185,0.08
286.06,270.48,10,5.2,0.185,0.08
286.06,270.48,15,5.2,0.185,0.08
286.06,270.48,20,5.2,0.185,0.08
286.06,270.48,25,5.2,0.185,0.08
286.06,270.48,30,5.2,0.185,0.08
286.06,270.48,35,5.2,0.185,0.08
285.5,270.48,0,5.4,0.185,0.08
285.5,270.48,5,5.4,0.185,0.08
285.5,270.48,10,5.4,0.185,0.08
285.5,270.48,15,5.4,0.185,0.08
285.5,270.48,20,5.4,0.185,0.08
285.5,270.48,25,5.4,0.185,0.08
285.5,270.48,30,5.4,0.185,0.08
285.5,270.48,35,5.4,0.185,0.08
284.97,270.48,0,5.6,0.185,0.08
284.97,270.48,5,5.6,0.185,0.08
284.97,270.48,10,5.6,0.185,0.08
284.97,270.48,15,5.6,0.185,0.08
284.97,270.48,20,5.6,0.185,0.08
284.97,270.48,25,5.6,0.185,0.08
284.97,270.48,30,5.6,0.185,0.08
284.97,270.48,35,5.6,0.185,0.08
284.46,270.48,0,5.8,0.185,0.08
284.46,270.48,5,5.8,0.185,0.08
284.46,270.48,10,5.8,0.185,0.08
284.46,270.48,15,5.8,0.185,0.08
284.46,270.48,20,5.8,0.185,0.08
284.46,270.48,25,5.8,0.185,0.08
284.46,270.48,30,5.8,0.185,0.08
284.46,270.48,35,5.8,0.185,0.08
283.97,270.48,0,6.0,0.185,0.08
283.97,270.48,5,6.0,0.185,0.08
283.97,270.48,10,6.0,0.185,0.08
283.97,270.48,15,6.0,0.185,0.08
283.97,270.48,20,6.0,0.185,0.08
283.97,270.48,25,6.0,0.185,0.08
283.97,270.48,30,6.0,0.185,0.08
283.97,270.48,35,6.0,0.185,0.08
283.51,270.48,0,6.2,0.185,0.08
283.51,270.48,5,6.2,0.185,0.08
283.51,270.48,10,6.2,0.185,0.08
283.51,270.48,15,6.2,0.185,0.08
283.51,270.48,20,6.2,0.185,0.08
283.51,270.48,25,6.2,0.185,0.08
283.51,270.48,30,6.2,0.185,0.08
283.51,270.48,35,6.2,0.185,0.08
283.06,270.48,0,6.4,0.185,0.08
283.06,270.48,5,6.4,0.185,0.08
283.06,270.48,10,6.4,0.185,0.08
283.06,270.48,15,6.4,0.185,0.08
283.06,270.48,20,6.4,0.185,0.08
283.06,270.48,25,6.4,0.185,0.08
283.06,270.48,30,6.4,0.185,0.08
283.06,270.48,35,6.4,0.185,0.08
282.63,270.48,0,6.6,0.185,0.08
282.63,270.48,5,6.6,0.185,0.08
282.63,270.48,10,6.6,0.185,0.08
282.63,270.48,15,6.6,0.185,0.08
282.63,270.48,20,6.6,0.185,0.08
282.63,270.48,25,6.6,0.185,0.08
282.63,270.48,30,6.6,0.185,0.08
282.63,270.48,35,6.6,0.185,0.08
282.22,270.48,0,6.8,0.185,0.08
282.22,270.48,5,6.8,0.185,0.08
282.22,270.48,10,6.8,0.185,0.08
282.22,270.48,15,6.8,0.185,0.08
282.22,270.48,20,6.8,0.185,0.08
282.22,270.48,25,6.8,0.185,0.08
282.22,270.48,30,6.8,0.185,0.08
282.22,270.48,35,6.8,0.185,0.08
281.82,270.48,0,7.0,0.185,0.08
281.82,270.48,5,7.0,0.185,0.08
281.82,270.48,10,7.0,0.185,0.08
281.82,270.48,15,7.0,0.185,0.08
281.82,270.48,20,7.0,0.185,0.08
281.82,270.48,25,7.0,0.185,0.08
281.82,270.48,30,7.0,0.185,0.08
281.82,270.48,35,7.0,0.185,0.08
281.44,270.48,0,7.2,0.185,0.08
281.44,270.48,5,7.2,0.185,0.08
281.44,270.48,10,7.2,0.185,0.08
281.44,270.48,15,7.2,0.185,0.08
281.44,270.48,20,7.2,0.185,0.08
281.44,270.48,25,7.2,0.185,0.08
281.44,270.48,30,7.2,0.185,0.08
281.44,270.48,35,7.2,0.185,0.08
281.08,270.48,0,7.4,0.185,0.08
281.08,270.48,5,7.4,0.185,0.08
281.08,270.48,10,7.4,0.185,0.08
281.08,270.48,15,7.4,0.185,0.08
281.08,270.48,20,7.4,0.185,0.08
281.08,270.48,25,7.4,0.185,0.08
281.08,270.48,30,7.4,0.185,0.08
281.08,270.48,35,7.4,0.185,0.08
280.73,270.48,0,7.6,0.185,0.08
280.73,270.48,5,7.6,0.185,0.08
280.73,270.48,10,7.6,0.185,0.08
280.73,270.48,15,7.6,0.185,0.08
280.73,270.48,20,7.6,0.185,0.08
280.73,270.48,25,7.6,0.185,0.08
280.73,270.48,30,7.6,0.185,0.08
280.73,270.48,35,7.6,0.185,0.08
280.39,270.48,0,7.8,0.185,0.08
280.39,270.48,5,7.8,0.185,0.08
280.39,270.48,10,7.8,0.185,0.08
280.39,270.48,15,7.8,0.185,0.08
280.39,270.48,20,7.8,0.185,0.08
280.39,270.48,25,7.8,0.185,0.08
280.39,270.48,30,7.8,0.185,0.08
280.39,270.48,35,7.8,0.185,0.08
280.06,270.48,0,8.0,0.185,0.08
280.06,270.48,5,8.0,0.185,0.08
280.06,270.48,10,8.0,0.185,0.08
280.06,270.48,15,8.0,0.185,0.08
280.06,270.48,20,8.0,0.185,0.08
280.06,270.48,25,8.0,0.185,0.08
280.06,270.48,30,8.0,0.185,0.08
280.06,270.48,35,8.0,0.185,0.08
279.74,270.48,0,8.2,0.185,0.08
279.74,270.48,5,8.2,0.185,0.08
279.74,270.48,10,8.2,0.185,0.08
279.74,270.48,15,8.2,0.185,0.08
279.74,270.48,20,8.2,0.185,0.08
279.74,270.48,25,8.2,0.185,0.08
279.74,270.48,30,8.2,0.185,0.08
279.74,270.48,35,8.2,0.185,0.08
279.44,270.48,0,8.4,0.185,0.08
279.44,270.48,5,8.4,0.185,0.08
279.44,270.48,10,8.4,0.185,0.08
279.44,270.48,15,8.4,0.185,0.08
279.44,270.48,20,8.4,0.185,0.08
279.44,270.48,25,8.4,0.185,0.08
279.44,270.48,30,8.4,0.185,0.08
279.44,270.48,35,8.4,0.185,0.08
279.14,270.48,0,8.6,0.185,0.08
279.14,270.48,5,8.6,0.185,0.08
279.14,270.48,10,8.6,0.185,0.08
279.14,270.48,15,8.6,0.185,0.08
279.14,270.48,20,8.6,0.185,0.08
279.14,270.48,25,8.6,0.185,0.08
279.14,270.48,30,8.6,0.185,0.08
279.14,270.48,35,8.6,0.185,0.08
278.86,270.48,0,8.8,0.185,0.08
278.86,270.48,5,8.8,0.185,0.08
278.86,270.48,10,8.8,0.185,0.08
278.86,270.48,15,8.8,0.185,0.08
278.86,270.48,20,8.8,0.185,0.08
278.86,270.48,25,8.8,0.185,0.08
278.86,270.48,30,8.8,0.185,0.08
278.86,270.48,35,8.8,0.185,0.08
278.58,270.48,0,9.0,0.185,0.08
278.58,270.48,5,9.0,0.185,0.08
278.58,270.48,10,9.0,0.185,0.08
278.58,270.48,15,9.0,0.185,0.08
278.58,270.48,20,9.0,0.185,0.08
278.58,270.48,25,9.0,0.185,0.08
278.58,270.48,30,9.0,0.185,0.08
278.58,270.48,35,9.0,0.185,0.08
278.31,270.48,0,9.2,0.185,0.08
278.31,270.48,5,9.2,0.185,0.08
278.31,270.48,10,9.2,0.185,0.08
278.31,270.48,15,9.2,0.185,0.08
278.31,270.48,20,9.2,0.185,0.08
278.31,270.48,25,9.2,0.185,0.08
278.31,270.48,30,9.2,0.185,0.08
278.31,270.48,35,9.2,0.185,0.08
278.06,270.48,0,9.4,0.185,0.08
278.06,270.48,5,9.4,0.185,0.08
278.06,270.48,10,9.4,0.185,0.08
278.06,270.48,15,9.4,0.185,0.08
278.06,270.48,20,9.4,0.185,0.08
278.06,270.48,25,9.4,0.185,0.08
278.06,270.48,30,9.4,0.185,0.08
278.06,270.48,35,9.4,0.185,0.08
277.81,270.48,0,9.6,0.185,0.08
277.81,270.48,5,9.6,0.185,0.08
277.81,270.48,10,9.6,0.185,0.08
277.81,270.48,15,9.6,0.185,0.08
277.81,270.48,20,9.6,0.185,0.08
277.81,270.48,25,9.6,0.185,0.08
277.81,270.48,30,9.6,0.185,0.08
277.81,270.48,35,9.6,0.185,0.08
277.56,270.48,0,9.8,0.185,0.08
277.56,270.48,5,9.8,0.185,0.08
277.56,270.48,10,9.8,0.185,0.08
277.56,270.48,15,9.8,0.185,0.08
277.56,270.48,20,9.8,0.185,0.08
277.56,270.48,25,9.8,0.185,0.08
277.56,270.48,30,9.8,0.185,0.08
277.56,270.48,35,9.8,0.185,0.08
308.88,268.84,0,1.0,0.19,0.08
308.88,268.84,5,1.0,0.19,0.08
308.88,268.84,10,1.0,0.19,0.08
308.88,268.84,15,1.0,0.19,0.08
308.88,268.84,20,1.0,0.19,0.08
308.88,268.84,25,1.0,0.19,0.08
308.88,268.84,30,1.0,0.19,0.08
308.88,268.84,35,1.0,0.19,0.08
306.73,268.84,0,1.2,0.19,0.08
306.73,268.84,5,1.2,0.19,0.08
306.73,268.84,10,1.2,0.19,0.08
306.73,268.84,15,1.2,0.19,0.08
306.73,268.84,20,1.2,0.19,0.08
306.73,268.84,25,1.2,0.19,0.08
306.73,268.84,30,1.2,0.19,0.08
306.73,268.84,35,1.2,0.19,0.08
304.78,268.84,0,1.4,0.19,0.08
304.78,268.84,5,1.4,0.19,0.08
304.78,268.84,10,1.4,0.19,0.08
304.78,268.84,15,1.4,0.19,0.08
304.78,268.84,20,1.4,0.19,0.08
304.78,268.84,25,1.4,0.19,0.08
304.78,268.84,30,1.4,0.19,0.08
304.78,268.84,35,1.4,0.19,0.08
303.0,268.84,0,1.6,0.19,0.08
303.0,268.84,5,1.6,0.19,0.08
303.0,268.84,10,1.6,0.19,0.08
303.0,268.84,15,1.6,0.19,0.08
303.0,268.84,20,1.6,0.19,0.08
303.0,268.84,25,1.6,0.19,0.08
303.0,268.84,30,1.6,0.19,0.08
303.0,268.84,35,1.6,0.19,0.08
301.36,268.84,0,1.8,0.19,0.08
301.36,268.84,5,1.8,0.19,0.08
301.36,268.84,10,1.8,0.19,0.08
301.36,268.84,15,1.8,0.19,0.08
301.36,268.84,20,1.8,0.19,0.08
301.36,268.84,25,1.8,0.19,0.08
301.36,268.84,30,1.8,0.19,0.08
301.36,268.84,35,1.8,0.19,0.08
299.85,268.84,0,2.0,0.19,0.08
299.85,268.84,5,2.0,0.19,0.08
299.85,268.84,10,2.0,0.19,0.08
299.85,268.84,15,2.0,0.19,0.08
299.85,268.84,20,2.0,0.19,0.08
299.85,268.84,25,2.0,0.19,0.08
299.85,268.84,30,2.0,0.19,0.08
299.85,268.84,35,2.0,0.19,0.08
298.46,268.84,0,2.2,0.19,0.08
298.46,268.84,5,2.2,0.19,0.08
298.46,268.84,10,2.2,0.19,0.08
298.46,268.84,15,2.2,0.19,0.08
298.46,268.84,20,2.2,0.19,0.08
298.46,268.84,25,2.2,0.19,0.08
298.46,268.84,30,2.2,0.19,0.08
298.46,268.84,35,2.2,0.19,0.08
297.16,268.84,0,2.4,0.19,0.08
297.16,268.84,5,2.4,0.19,0.08
297.16,268.84,10,2.4,0.19,0.08
297.16,268.84,15,2.4,0.19,0.08
297.16,268.84,20,2.4,0.19,0.08
297.16,268.84,25,2.4,0.19,0.08
297.16,268.84,30,2.4,0.19,0.08
297.16,268.84,35,2.4,0.19,0.08
295.95,268.84,0,2.6,0.19,0.08
295.95,268.84,5,2.6,0.19,0.08
295.95,268.84,10,2.6,0.19,0.08
295.95,268.84,15,2.6,0.19,0.08
295.95,268.84,20,2.6,0.19,0.08
295.95,268.84,25,2.6,0.19,0.08
295.95,268.84,30,2.6,0.19,0.08
295.95,268.84,35,2.6,0.19,0.08
294.83,268.84,0,2.8,0.19,0.08
294.83,268.84,5,2.8,0.19,0.08
294.83,268.84,10,2.8,0.19,0.08
294.83,268.84,15,2.8,0.19,0.08
294.83,268.84,20,2.8,0.19,0.08
294.83,268.84,25,2.8,0.19,0.08
294.83,268.84,30,2.8,0.19,0.08
294.83,268.84,35,2.8,0.19,0.08
293.78,268.84,0,3.0,0.19,0.08
293.78,268.84,5,3.0,0.19,0.08
293.78,268.84,10,3.0,0.19,0.08
293.78,268.84,15,3.0,0.19,0.08
293.78,268.84,20,3.0,0.19,0.08
293.78,268.84,25,3.0,0.19,0.08
293.78,268.84,30,3.0,0.19,0.08
293.78,268.84,35,3.0,0.19,0.08
292.79,268.84,0,3.2,0.19,0.08
292.79,268.84,5,3.2,0.19,0.08
292.79,268.84,10,3.2,0.19,0.08
292.79,268.84,15,3.2,0.19,0.08
292.79,268.84,20,3.2,0.19,0.08
292.79,268.84,25,3.2,0.19,0.08
292.79,268.84,30,3.2,0.19,0.08
292.79,268.84,35,3.2,0.19,0.08
291.87,268.84,0,3.4,0.19,0.08
291.87,268.84,5,3.4,0.19,0.08
291.87,268.84,10,3.4,0.19,0.08
291.87,268.84,15,3.4,0.19,0.08
291.87,268.84,20,3.4,0.19,0.08
291.87,268.84,25,3.4,0.19,0.08
291.87,268.84,30,3.4,0.19,0.08
291.87,268.84,35,3.4,0.19,0.08
290.99,268.84,0,3.6,0.19,0.08
290.99,268.84,5,3.6,0.19,0.08
290.99,268.84,10,3.6,0.19,0.08
290.99,268.84,15,3.6,0.19,0.08
290.99,268.84,20,3.6,0.19,0.08
290.99,268.84,25,3.6,0.19,0.08
290.99,268.84,30,3.6,0.19,0.08
290.99,268.84,35,3.6,0.19,0.08
290.17,268.84,0,3.8,0.19,0.08
290.17,268.84,5,3.8,0.19,0.08
290.17,268.84,10,3.8,0.19,0.08
290.17,268.84,15,3.8,0.19,0.08
290.17,268.84,20,3.8,0.19,0.08
290.17,268.84,25,3.8,0.19,0.08
290.17,268.84,30,3.8,0.19,0.08
290.17,268.84,35,3.8,0.19,0.08
289.4,268.84,0,4.0,0.19,0.08
289.4,268.84,5,4.0,0.19,0.08
289.4,268.84,10,4.0,0.19,0.08
289.4,268.84,15,4.0,0.19,0.08
289.4,268.84,20,4.0,0.19,0.08
289.4,268.84,25,4.0,0.19,0.08
289.4,268.84,30,4.0,0.19,0.08
289.4,268.84,35,4.0,0.19,0.08
288.66,268.84,0,4.2,0.19,0.08
288.66,268.84,5,4.2,0.19,0.08
288.66,268.84,10,4.2,0.19,0.08
288.66,268.84,15,4.2,0.19,0.08
288.66,268.84,20,4.2,0.19,0.08
288.66,268.84,25,4.2,0.19,0.08
288.66,268.84,30,4.2,0.19,0.08
288.66,268.84,35,4.2,0.19,0.08
287.97,268.84,0,4.4,0.19,0.08
287.97,268.84,5,4.4,0.19,0.08
287.97,268.84,10,4.4,0.19,0.08
287.97,268.84,15,4.4,0.19,0.08
287.97,268.84,20,4.4,0.19,0.08
287.97,268.84,25,4.4,0.19,0.08
287.97,268.84,30,4.4,0.19,0.08
287.97,268.84,35,4.4,0.19,0.08
287.31,268.84,0,4.6,0.19,0.08
287.31,268.84,5,4.6,0.19,0.08
287.31,268.84,10,4.6,0.19,0.08
287.31,268.84,15,4.6,0.19,0.08
287.31,268.84,20,4.6,0.19,0.08
287.31,268.84,25,4.6,0.19,0.08
287.31,268.84,30,4.6,0.19,0.08
287.31,268.84,35,4.6,0.19,0.08
286.68,268.84,0,4.8,0.19,0.08
286.68,268.84,5,4.8,0.19,0.08
286.68,268.84,10,4.8,0.19,0.08
286.68,268.84,15,4.8,0.19,0.08
286.68,268.84,20,4.8,0.19,0.08
286.68,268.84,25,4.8,0.19,0.08
286.68,268.84,30,4.8,0.19,0.08
286.68,268.84,35,4.8,0.19,0.08
286.08,268.84,0,5.0,0.19,0.08
286.08,268.84,5,5.0,0.19,0.08
286.08,268.84,10,5.0,0.19,0.08
286.08,268.84,15,5.0,0.19,0.08
286.08,268.84,20,5.0,0.19,0.08
286.08,268.84,25,5.0,0.19,0.08
286.08,268.84,30,5.0,0.19,0.08
286.08,268.84,35,5.0,0.19,0.08
285.51,268.84,0,5.2,0.19,0.08
285.51,268.84,5,5.2,0.19,0.08
285.51,268.84,10,5.2,0.19,0.08
285.51,268.84,15,5.2,0.19,0.08
285.51,268.84,20,5.2,0.19,0.08
285.51,268.84,25,5.2,0.19,0.08
285.51,268.84,30,5.2,0.19,0.08
285.51,268.84,35,5.2,0.19,0.08
284.97,268.84,0,5.4,0.19,0.08
284.97,268.84,5,5.4,0.19,0.08
284.97,268.84,10,5.4,0.19,0.08
284.97,268.84,15,5.4,0.19,0.08
284.97,268.84,20,5.4,0.19,0.08
284.97,268.84,25,5.4,0.19,0.08
284.97,268.84,30,5.4,0.19,0.08
284.97,268.84,35,5.4,0.19,0.08
284.45,268.84,0,5.6,0.19,0.08
284.45,268.84,5,5.6,0.19,0.08
284.45,268.84,10,5.6,0.19,0.08
284.45,268.84,15,5.6,0.19,0.08
284.45,268.84,20,5.6,0.19,0.08
284.45,268.84,25,5.6,0.19,0.08
284.45,268.84,30,5.6,0.19,0.08
284.45,268.84,35,5.6,0.19,0.08
283.96,268.84,0,5.8,0.19,0.08
283.96,268.84,5,5.8,0.19,0.08
283.96,268.84,10,5.8,0.19,0.08
283.96,268.84,15,5.8,0.19,0.08
283.96,268.84,20,5.8,0.19,0.08
283.96,268.84,25,5.8,0.19,0.08
283.96,268.84,30,5.8,0.19,0.08
283.96,268.84,35,5.8,0.19,0.08
283.49,268.84,0,6.0,0.19,0.08
283.49,268.84,5,6.0,0.19,0.08
283.49,268.84,10,6.0,0.19,0.08
283.49,268.84,15,6.0,0.19,0.08
283.49,268.84,20,6.0,0.19,0.08
283.49,268.84,25,6.0,0.19,0.08
283.49,268.84,30,6.0,0.19,0.08
283.49,268.84,35,6.0,0.19,0.08
283.03,268.84,0,6.2,0.19,0.08
283.03,268.84,5,6.2,0.19,0.08
283.03,268.84,10,6.2,0.19,0.08
283.03,268.84,15,6.2,0.19,0.08
283.03,268.84,20,6.2,0.19,0.08
283.03,268.84,25,6.2,0.19,0.08
283.03,268.84,30,6.2,0.19,0.08
283.03,268.84,35,6.2,0.19,0.08
282.6,268.84,0,6.4,0.19,0.08
282.6,268.84,5,6.4,0.19,0.08
282.6,268.84,10,6.4,0.19,0.08
282.6,268.84,15,6.4,0.19,0.08
282.6,268.84,20,6.4,0.19,0.08
282.6,268.84,25,6.4,0.19,0.08
282.6,268.84,30,6.4,0.19,0.08
282.6,268.84,35,6.4,0.19,0.08
282.18,268.84,0,6.6,0.19,0.08
282.18,268.84,5,6.6,0.19,0.08
282.18,268.84,10,6.6,0.19,0.08
282.18,268.84,15,6.6,0.19,0.08
282.18,268.84,20,6.6,0.19,0.08
282.18,268.84,25,6.6,0.19,0.08
282.18,268.84,30,6.6,0.19,0.08
282.18,268.84,35,6.6,0.19,0.08
281.78,268.84,0,6.8,0.19,0.08
281.78,268.84,5,6.8,0.19,0.08
281.78,268.84,10,6.8,0.19,0.08
281.78,268.84,15,6.8,0.19,0.08
281.78,268.84,20,6.8,0.19,0.08
281.78,268.84,25,6.8,0.19,0.08
281.78,268.84,30,6.8,0.19,0.08
281.78,268.84,35,6.8,0.19,0.08
281.39,268.84,0,7.0,0.19,0.08
281.39,268.84,5,7.0,0.19,0.08
281.39,268.84,10,7.0,0.19,0.08
281.39,268.84,15,7.0,0.19,0.08
281.39,268.84,20,7.0,0.19,0.08
281.39,268.84,25,7.0,0.19,0.08
281.39,268.84,30,7.0,0.19,0.08
281.39,268.84,35,7.0,0.19,0.08
281.02,268.84,0,7.2,0.19,0.08
281.02,268.84,5,7.2,0.19,0.08
281.02,268.84,10,7.2,0.19,0.08
281.02,268.84,15,7.2,0.19,0.08
281.02,268.84,20,7.2,0.19,0.08
281.02,268.84,25,7.2,0.19,0.08
281.02,268.84,30,7.2,0.19,0.08
281.02,268.84,35,7.2,0.19,0.08
280.67,268.84,0,7.4,0.19,0.08
280.67,268.84,5,7.4,0.19,0.08
280.67,268.84,10,7.4,0.19,0.08
280.67,268.84,15,7.4,0.19,0.08
280.67,268.84,20,7.4,0.19,0.08
280.67,268.84,25,7.4,0.19,0.08
280.67,268.84,30,7.4,0.19,0.08
280.67,268.84,35,7.4,0.19,0.08
280.32,268.84,0,7.6,0.19,0.08
280.32,268.84,5,7.6,0.19,0.08
280.32,268.84,10,7.6,0.19,0.08
280.32,268.84,15,7.6,0.19,0.08
280.32,268.84,20,7.6,0.19,0.08
280.32,268.84,25,7.6,0.19,0.08
280.32,268.84,30,7.6,0.19,0.08
280.32,268.84,35,7.6,0.19,0.08
279.99,268.84,0,7.8,0.19,0.08
279.99,268.84,5,7.8,0.19,0.08
279.99,268.84,10,7.8,0.19,0.08
279.99,268.84,15,7.8,0.19,0.08
279.99,268.84,20,7.8,0.19,0.08
279.99,268.84,25,7.8,0.19,0.08
279.99,268.84,30,7.8,0.19,0.08
279.99,268.84,35,7.8,0.19,0.08
279.67,268.84,0,8.0,0.19,0.08
279.67,268.84,5,8.0,0.19,0.08
279.67,268.84,10,8.0,0.19,0.08
279.67,268.84,15,8.0,0.19,0.08
279.67,268.84,20,8.0,0.19,0.08
279.67,268.84,25,8.0,0.19,0.08
279.67,268.84,30,8.0,0.19,0.08
279.67,268.84,35,8.0,0.19,0.08
279.37,268.84,0,8.2,0.19,0.08
279.37,268.84,5,8.2,0.19,0.08
279.37,268.84,10,8.2,0.19,0.08
279.37,268.84,15,8.2,0.19,0.08
279.37,268.84,20,8.2,0.19,0.08
279.37,268.84,25,8.2,0.19,0.08
279.37,268.84,30,8.2,0.19,0.08
279.37,268.84,35,8.2,0.19,0.08
279.07,268.84,0,8.4,0.19,0.08
279.07,268.84,5,8.4,0.19,0.08
279.07,268.84,10,8.4,0.19,0.08
279.07,268.84,15,8.4,0.19,0.08
279.07,268.84,20,8.4,0.19,0.08
279.07,268.84,25,8.4,0.19,0.08
279.07,268.84,30,8.4,0.19,0.08
279.07,268.84,35,8.4,0.19,0.08
278.78,268.84,0,8.6,0.19,0.08
278.78,268.84,5,8.6,0.19,0.08
278.78,268.84,10,8.6,0.19,0.08
278.78,268.84,15,8.6,0.19,0.08
278.78,268.84,20,8.6,0.19,0.08
278.78,268.84,25,8.6,0.19,0.08
278.78,268.84,30,8.6,0.19,0.08
278.78,268.84,35,8.6,0.19,0.08
278.5,268.84,0,8.8,0.19,0.08
278.5,268.84,5,8.8,0.19,0.08
278.5,268.84,10,8.8,0.19,0.08
278.5,268.84,15,8.8,0.19,0.08
278.5,268.84,20,8.8,0.19,0.08
278.5,268.84,25,8.8,0.19,0.08
278.5,268.84,30,8.8,0.19,0.08
278.5,268.84,35,8.8,0.19,0.08
278.23,268.84,0,9.0,0.19,0.08
278.23,268.84,5,9.0,0.19,0.08
278.23,268.84,10,9.0,0.19,0.08
278.23,268.84,15,9.0,0.19,0.08
278.23,268.84,20,9.0,0.19,0.08
278.23,268.84,25,9.0,0.19,0.08
278.23,268.84,30,9.0,0.19,0.08
278.23,268.84,35,9.0,0.19,0.08
277.97,268.84,0,9.2,0.19,0.08
277.97,268.84,5,9.2,0.19,0.08
277.97,268.84,10,9.2,0.19,0.08
277.97,268.84,15,9.2,0.19,0.08
277.97,268.84,20,9.2,0.19,0.08
277.97,268.84,25,9.2,0.19,0.08
277.97,268.84,30,9.2,0.19,0.08
